date,line,station_code,station,type,cnt
2019-04-16,2호선,217,잠실새내,승차,27442
2019-04-16,2호선,217,잠실새내,하차,27212
2019-04-16,2호선,218,종합운동장,승차,14352
2019-04-16,2호선,218,종합운동장,하차,16073
2019-04-16,2호선,219,삼성(무역센터),승차,64873
2019-04-16,2호선,219,삼성(무역센터),하차,66751
2019-04-16,2호선,220,선릉,승차,68574
2019-04-16,2호선,220,선릉,하차,60426
2019-04-16,2호선,221,역삼,승차,60002
2019-04-16,2호선,221,역삼,하차,67033
2019-04-16,2호선,222,강남,승차,108048
2019-04-16,2호선,222,강남,하차,109204
2019-04-16,2호선,223,교대(법원.검찰청),승차,45512
2019-04-16,2호선,223,교대(법원.검찰청),하차,51567
2019-04-16,2호선,224,서초,승차,27007
2019-04-16,2호선,224,서초,하차,27317
2019-04-16,2호선,225,방배,승차,26999
2019-04-16,2호선,225,방배,하차,27674
2019-04-16,2호선,226,사당,승차,49087
2019-04-16,2호선,226,사당,하차,53212
2019-04-16,2호선,227,낙성대,승차,34866
2019-04-16,2호선,227,낙성대,하차,34480
2019-04-16,2호선,228,서울대입구(관악구청),승차,60465
2019-04-16,2호선,228,서울대입구(관악구청),하차,58225
2019-04-16,2호선,229,봉천,승차,28994
2019-04-16,2호선,229,봉천,하차,26904
2019-04-16,2호선,230,신림,승차,78488
2019-04-16,2호선,230,신림,하차,76700
2019-04-16,2호선,231,신대방,승차,33475
2019-04-16,2호선,231,신대방,하차,32109
2019-04-16,2호선,232,구로디지털단지,승차,75705
2019-04-16,2호선,232,구로디지털단지,하차,76099
2019-04-16,2호선,233,대림(구로구청),승차,33472
2019-04-16,2호선,233,대림(구로구청),하차,34474
2019-04-16,2호선,234,신도림,승차,64669
2019-04-16,2호선,234,신도림,하차,63710
2019-04-16,2호선,235,문래,승차,24489
2019-04-16,2호선,235,문래,하차,24751
2019-04-16,2호선,236,영등포구청,승차,27247
2019-04-16,2호선,236,영등포구청,하차,27694
2019-04-16,2호선,237,당산,승차,26923
2019-04-16,2호선,237,당산,하차,29822
2019-04-16,2호선,238,합정,승차,35847
2019-04-16,2호선,238,합정,하차,37773
2019-04-16,2호선,239,홍대입구,승차,75407
2019-04-16,2호선,239,홍대입구,하차,78356
2019-04-16,2호선,240,신촌,승차,49268
2019-04-16,2호선,240,신촌,하차,50572
2019-04-16,2호선,241,이대,승차,24029
2019-04-16,2호선,241,이대,하차,25215
2019-04-16,2호선,242,아현,승차,12727
2019-04-16,2호선,242,아현,하차,12414
2019-04-16,2호선,243,충정로(경기대입구),승차,13340
2019-04-16,2호선,243,충정로(경기대입구),하차,14117
2019-04-16,2호선,244,용답,승차,3396
2019-04-16,2호선,244,용답,하차,3620
2019-04-16,2호선,245,신답,승차,1955
2019-04-16,2호선,245,신답,하차,2172
2019-04-16,2호선,246,신설동,승차,4365
2019-04-16,2호선,246,신설동,하차,4316
2019-04-16,2호선,247,도림천,승차,1551
2019-04-16,2호선,247,도림천,하차,1698
2019-04-16,2호선,248,양천구청,승차,9160
2019-04-16,2호선,248,양천구청,하차,9635
2019-04-16,2호선,249,신정네거리,승차,11855
2019-04-16,2호선,249,신정네거리,하차,12287
2019-04-16,2호선,250,용두(동대문구청),승차,2715
2019-04-16,2호선,250,용두(동대문구청),하차,2883
2019-04-17,2호선,201,시청,승차,32371
2019-04-17,2호선,201,시청,하차,31843
2019-04-17,2호선,202,을지로입구,승차,57725
2019-04-17,2호선,202,을지로입구,하차,58179
2019-04-17,2호선,203,을지로3가,승차,27958
2019-04-17,2호선,203,을지로3가,하차,27893
2019-04-17,2호선,204,을지로4가,승차,14071
2019-04-17,2호선,204,을지로4가,하차,13949
2019-04-17,2호선,205,동대문역사문화공원,승차,20632
2019-04-17,2호선,205,동대문역사문화공원,하차,23949
2019-04-17,2호선,206,신당,승차,17290
2019-04-17,2호선,206,신당,하차,17891
2019-04-17,2호선,207,상왕십리,승차,17221
2019-04-17,2호선,207,상왕십리,하차,16357
2019-04-17,2호선,208,왕십리(성동구청),승차,22165
2019-04-17,2호선,208,왕십리(성동구청),하차,17359
2019-04-17,2호선,209,한양대,승차,17407
2019-04-17,2호선,209,한양대,하차,19690
2019-04-17,2호선,210,뚝섬,승차,22310
2019-04-17,2호선,210,뚝섬,하차,23807
2019-04-17,2호선,211,성수,승차,36371
2019-04-17,2호선,211,성수,하차,39484
2019-04-17,2호선,212,건대입구,승차,44812
2019-04-17,2호선,212,건대입구,하차,48317
2019-04-17,2호선,213,구의(광진구청),승차,28885
2019-04-17,2호선,213,구의(광진구청),하차,27925
2019-04-17,2호선,214,강변(동서울터미널),승차,43980
2019-04-17,2호선,214,강변(동서울터미널),하차,42412
2019-04-17,2호선,215,잠실나루,승차,20486
2019-04-17,2호선,215,잠실나루,하차,20009
2019-04-17,2호선,216,잠실(송파구청),승차,91828
2019-04-17,2호선,216,잠실(송파구청),하차,88779
2019-04-17,2호선,217,잠실새내,승차,27802
2019-04-17,2호선,217,잠실새내,하차,27512
2019-04-17,2호선,218,종합운동장,승차,15235
2019-04-17,2호선,218,종합운동장,하차,17006
2019-04-17,2호선,219,삼성(무역센터),승차,69739
2019-04-17,2호선,219,삼성(무역센터),하차,72162
2019-04-17,2호선,220,선릉,승차,69058
2019-04-17,2호선,220,선릉,하차,61192
2019-04-17,2호선,221,역삼,승차,60073
2019-04-17,2호선,221,역삼,하차,67696
2019-04-17,2호선,222,강남,승차,109048
2019-04-17,2호선,222,강남,하차,109748
2019-04-17,2호선,223,교대(법원.검찰청),승차,45324
2019-04-17,2호선,223,교대(법원.검찰청),하차,51726
2019-04-17,2호선,224,서초,승차,27763
2019-04-17,2호선,224,서초,하차,28133
2019-04-17,2호선,225,방배,승차,26431
2019-04-17,2호선,225,방배,하차,26986
2019-04-17,2호선,226,사당,승차,49977
2019-04-17,2호선,226,사당,하차,53944
2019-04-17,2호선,227,낙성대,승차,34478
2019-04-17,2호선,227,낙성대,하차,33815
2019-04-17,2호선,228,서울대입구(관악구청),승차,60774
2019-04-17,2호선,228,서울대입구(관악구청),하차,58632
2019-04-17,2호선,229,봉천,승차,29001
2019-04-17,2호선,229,봉천,하차,26820
2019-04-17,2호선,230,신림,승차,79468
2019-04-17,2호선,230,신림,하차,77434
2019-04-17,2호선,231,신대방,승차,33573
2019-04-17,2호선,231,신대방,하차,32380
2019-04-17,2호선,232,구로디지털단지,승차,75617
2019-04-17,2호선,232,구로디지털단지,하차,75914
2019-04-17,2호선,233,대림(구로구청),승차,33475
2019-04-17,2호선,233,대림(구로구청),하차,34476
2019-04-17,2호선,234,신도림,승차,64958
2019-04-17,2호선,234,신도림,하차,63966
2019-04-17,2호선,235,문래,승차,24873
2019-04-17,2호선,235,문래,하차,24998
2019-04-17,2호선,236,영등포구청,승차,27525
2019-04-17,2호선,236,영등포구청,하차,28050
2019-04-17,2호선,237,당산,승차,27324
2019-04-17,2호선,237,당산,하차,30057
2019-04-17,2호선,238,합정,승차,36392
2019-04-17,2호선,238,합정,하차,38462
2019-04-17,2호선,239,홍대입구,승차,76299
2019-04-17,2호선,239,홍대입구,하차,79529
2019-04-17,2호선,240,신촌,승차,49019
2019-04-17,2호선,240,신촌,하차,50184
2019-04-17,2호선,241,이대,승차,23956
2019-04-17,2호선,241,이대,하차,25500
2019-04-17,2호선,242,아현,승차,13046
2019-04-17,2호선,242,아현,하차,12560
2019-04-17,2호선,243,충정로(경기대입구),승차,13453
2019-04-17,2호선,243,충정로(경기대입구),하차,14530
2019-04-17,2호선,244,용답,승차,3392
2019-04-17,2호선,244,용답,하차,3562
2019-04-17,2호선,245,신답,승차,1956
2019-04-17,2호선,245,신답,하차,2172
2019-04-17,2호선,246,신설동,승차,4493
2019-04-17,2호선,246,신설동,하차,4440
2019-04-17,2호선,247,도림천,승차,1466
2019-04-17,2호선,247,도림천,하차,1649
2019-04-17,2호선,248,양천구청,승차,8892
2019-04-17,2호선,248,양천구청,하차,9271
2019-04-17,2호선,249,신정네거리,승차,11919
2019-04-17,2호선,249,신정네거리,하차,12401
2019-04-17,2호선,250,용두(동대문구청),승차,2753
2019-04-17,2호선,250,용두(동대문구청),하차,2839
2019-04-18,2호선,201,시청,승차,31968
2019-04-18,2호선,201,시청,하차,31274
2019-04-18,2호선,202,을지로입구,승차,57540
2019-04-18,2호선,202,을지로입구,하차,58265
2019-04-18,2호선,203,을지로3가,승차,26576
2019-04-18,2호선,203,을지로3가,하차,26717
2019-04-18,2호선,204,을지로4가,승차,13798
2019-04-18,2호선,204,을지로4가,하차,14074
2019-04-18,2호선,205,동대문역사문화공원,승차,21076
2019-04-18,2호선,205,동대문역사문화공원,하차,23625
2019-04-18,2호선,206,신당,승차,17133
2019-04-18,2호선,206,신당,하차,17720
2019-04-18,2호선,207,상왕십리,승차,16999
2019-04-18,2호선,207,상왕십리,하차,16532
2019-04-18,2호선,208,왕십리(성동구청),승차,22077
2019-04-18,2호선,208,왕십리(성동구청),하차,17323
2019-04-18,2호선,209,한양대,승차,17212
2019-04-18,2호선,209,한양대,하차,19545
2019-04-18,2호선,210,뚝섬,승차,21448
2019-04-18,2호선,210,뚝섬,하차,22888
2019-04-18,2호선,211,성수,승차,36201
2019-04-18,2호선,211,성수,하차,39195
2019-04-18,2호선,212,건대입구,승차,44330
2019-04-18,2호선,212,건대입구,하차,47592
2019-04-18,2호선,213,구의(광진구청),승차,28731
2019-04-18,2호선,213,구의(광진구청),하차,27920
2019-04-18,2호선,214,강변(동서울터미널),승차,46390
2019-04-18,2호선,214,강변(동서울터미널),하차,43121
2019-04-18,2호선,215,잠실나루,승차,20360
2019-04-18,2호선,215,잠실나루,하차,19859
2019-04-18,2호선,216,잠실(송파구청),승차,90478
2019-04-18,2호선,216,잠실(송파구청),하차,87487
2019-04-18,2호선,217,잠실새내,승차,27341
2019-04-18,2호선,217,잠실새내,하차,27508
2019-04-18,2호선,218,종합운동장,승차,14097
2019-04-18,2호선,218,종합운동장,하차,15856
2019-04-18,2호선,219,삼성(무역센터),승차,71858
2019-04-18,2호선,219,삼성(무역센터),하차,74377
2019-04-18,2호선,220,선릉,승차,68301
2019-04-18,2호선,220,선릉,하차,60918
2019-04-18,2호선,221,역삼,승차,60620
2019-04-18,2호선,221,역삼,하차,67222
2019-04-18,2호선,222,강남,승차,108913
2019-04-18,2호선,222,강남,하차,110244
2019-04-18,2호선,223,교대(법원.검찰청),승차,44749
2019-04-18,2호선,223,교대(법원.검찰청),하차,50909
2019-04-18,2호선,224,서초,승차,26337
2019-04-18,2호선,224,서초,하차,26870
2019-04-18,2호선,225,방배,승차,26730
2019-04-18,2호선,225,방배,하차,27268
2019-04-18,2호선,226,사당,승차,51015
2019-04-18,2호선,226,사당,하차,54598
2019-04-18,2호선,227,낙성대,승차,34170
2019-04-18,2호선,227,낙성대,하차,33357
2019-04-18,2호선,228,서울대입구(관악구청),승차,60251
2019-04-18,2호선,228,서울대입구(관악구청),하차,57657
2019-04-18,2호선,229,봉천,승차,28532
2019-04-18,2호선,229,봉천,하차,26457
2019-04-18,2호선,230,신림,승차,78283
2019-04-18,2호선,230,신림,하차,76275
2019-04-18,2호선,231,신대방,승차,32898
2019-04-18,2호선,231,신대방,하차,31523
2019-04-18,2호선,232,구로디지털단지,승차,75406
2019-04-18,2호선,232,구로디지털단지,하차,75540
2019-04-18,2호선,233,대림(구로구청),승차,32563
2019-04-18,2호선,233,대림(구로구청),하차,33249
2019-04-18,2호선,234,신도림,승차,63956
2019-04-18,2호선,234,신도림,하차,62838
2019-04-18,2호선,235,문래,승차,24342
2019-04-18,2호선,235,문래,하차,24603
2019-04-18,2호선,236,영등포구청,승차,27640
2019-04-18,2호선,236,영등포구청,하차,28022
2019-04-18,2호선,237,당산,승차,26537
2019-04-18,2호선,237,당산,하차,29516
2019-04-18,2호선,238,합정,승차,36271
2019-04-18,2호선,238,합정,하차,38009
2019-04-18,2호선,239,홍대입구,승차,75214
2019-04-18,2호선,239,홍대입구,하차,79397
2019-04-18,2호선,240,신촌,승차,48901
2019-04-18,2호선,240,신촌,하차,49995
2019-04-18,2호선,241,이대,승차,24279
2019-04-18,2호선,241,이대,하차,25470
2019-04-18,2호선,242,아현,승차,13055
2019-04-18,2호선,242,아현,하차,12659
2019-04-18,2호선,243,충정로(경기대입구),승차,13637
2019-04-18,2호선,243,충정로(경기대입구),하차,14849
2019-04-18,2호선,244,용답,승차,3369
2019-04-18,2호선,244,용답,하차,3536
2019-04-18,2호선,245,신답,승차,1928
2019-04-18,2호선,245,신답,하차,2166
2019-04-18,2호선,246,신설동,승차,4540
2019-04-18,2호선,246,신설동,하차,4305
2019-04-18,2호선,247,도림천,승차,1534
2019-04-18,2호선,247,도림천,하차,1697
2019-04-18,2호선,248,양천구청,승차,8677
2019-04-18,2호선,248,양천구청,하차,9142
2019-04-18,2호선,249,신정네거리,승차,11612
2019-04-18,2호선,249,신정네거리,하차,12248
2019-04-18,2호선,250,용두(동대문구청),승차,2677
2019-04-18,2호선,250,용두(동대문구청),하차,2830
2019-04-19,2호선,201,시청,승차,33120
2019-04-19,2호선,201,시청,하차,32241
2019-04-19,2호선,202,을지로입구,승차,60978
2019-04-19,2호선,202,을지로입구,하차,60596
2019-04-19,2호선,203,을지로3가,승차,28867
2019-04-19,2호선,203,을지로3가,하차,28821
2019-04-19,2호선,204,을지로4가,승차,14798
2019-04-19,2호선,204,을지로4가,하차,14762
2019-04-19,2호선,205,동대문역사문화공원,승차,22666
2019-04-19,2호선,205,동대문역사문화공원,하차,26137
2019-04-19,2호선,206,신당,승차,17476
2019-04-19,2호선,206,신당,하차,17909
2019-04-19,2호선,207,상왕십리,승차,17256
2019-04-19,2호선,207,상왕십리,하차,16288
2019-04-19,2호선,208,왕십리(성동구청),승차,23669
2019-04-19,2호선,208,왕십리(성동구청),하차,18940
2019-04-19,2호선,209,한양대,승차,15093
2019-04-19,2호선,209,한양대,하차,16935
2019-04-19,2호선,210,뚝섬,승차,22180
2019-04-19,2호선,210,뚝섬,하차,23614
2019-04-19,2호선,211,성수,승차,36998
2019-04-19,2호선,211,성수,하차,40171
2019-04-19,2호선,212,건대입구,승차,48035
2019-04-19,2호선,212,건대입구,하차,54689
2019-04-19,2호선,213,구의(광진구청),승차,29040
2019-04-19,2호선,213,구의(광진구청),하차,27543
2019-04-19,2호선,214,강변(동서울터미널),승차,51171
2019-04-19,2호선,214,강변(동서울터미널),하차,49567
2019-04-19,2호선,215,잠실나루,승차,20181
2019-04-19,2호선,215,잠실나루,하차,19340
2019-04-19,2호선,216,잠실(송파구청),승차,94677
2019-04-19,2호선,216,잠실(송파구청),하차,91354
2019-04-19,2호선,217,잠실새내,승차,28888
2019-04-19,2호선,217,잠실새내,하차,29729
2019-04-19,2호선,218,종합운동장,승차,14395
2019-04-19,2호선,218,종합운동장,하차,16406
2019-04-19,2호선,219,삼성(무역센터),승차,69151
2019-04-19,2호선,219,삼성(무역센터),하차,71321
2019-04-19,2호선,220,선릉,승차,68550
2019-04-19,2호선,220,선릉,하차,61163
2019-04-19,2호선,221,역삼,승차,59939
2019-04-19,2호선,221,역삼,하차,67209
2019-04-19,2호선,222,강남,승차,115446
2019-04-19,2호선,222,강남,하차,120483
2019-04-19,2호선,223,교대(법원.검찰청),승차,44878
2019-04-19,2호선,223,교대(법원.검찰청),하차,50987
2019-04-19,2호선,224,서초,승차,26921
2019-04-19,2호선,224,서초,하차,26879
2019-04-19,2호선,225,방배,승차,25812
2019-04-19,2호선,225,방배,하차,26482
2019-04-19,2호선,226,사당,승차,52681
2019-04-19,2호선,226,사당,하차,58153
2019-04-19,2호선,227,낙성대,승차,35872
2019-04-19,2호선,227,낙성대,하차,33522
2019-04-19,2호선,228,서울대입구(관악구청),승차,63106
2019-04-19,2호선,228,서울대입구(관악구청),하차,60038
2019-04-19,2호선,229,봉천,승차,29516
2019-04-19,2호선,229,봉천,하차,26529
2019-04-19,2호선,230,신림,승차,81574
2019-04-19,2호선,230,신림,하차,79237
2019-04-19,2호선,231,신대방,승차,33730
2019-04-19,2호선,231,신대방,하차,31946
2019-04-19,2호선,232,구로디지털단지,승차,77259
2019-04-19,2호선,232,구로디지털단지,하차,77613
2019-04-19,2호선,233,대림(구로구청),승차,33240
2019-04-19,2호선,233,대림(구로구청),하차,34450
2019-04-19,2호선,234,신도림,승차,66981
2019-04-19,2호선,234,신도림,하차,66913
2019-04-19,2호선,235,문래,승차,24461
2019-04-19,2호선,235,문래,하차,24766
2019-04-19,2호선,236,영등포구청,승차,27333
2019-04-19,2호선,236,영등포구청,하차,27692
2019-04-19,2호선,237,당산,승차,27650
2019-04-19,2호선,237,당산,하차,30515
2019-04-19,2호선,238,합정,승차,38780
2019-04-19,2호선,238,합정,하차,42760
2019-04-19,2호선,239,홍대입구,승차,82846
2019-04-19,2호선,239,홍대입구,하차,94823
2019-04-19,2호선,240,신촌,승차,49473
2019-04-19,2호선,240,신촌,하차,52315
2019-04-19,2호선,241,이대,승차,24465
2019-04-19,2호선,241,이대,하차,25057
2019-04-19,2호선,242,아현,승차,13560
2019-04-19,2호선,242,아현,하차,12751
2019-04-19,2호선,243,충정로(경기대입구),승차,13557
2019-04-19,2호선,243,충정로(경기대입구),하차,14232
2019-04-19,2호선,244,용답,승차,3414
2019-04-19,2호선,244,용답,하차,3523
2019-04-19,2호선,245,신답,승차,2009
2019-04-19,2호선,245,신답,하차,2077
2019-04-19,2호선,246,신설동,승차,5057
2019-04-19,2호선,246,신설동,하차,5005
2019-04-19,2호선,247,도림천,승차,1490
2019-04-19,2호선,247,도림천,하차,1686
2019-04-19,2호선,248,양천구청,승차,8509
2019-04-19,2호선,248,양천구청,하차,9031
2019-04-19,2호선,249,신정네거리,승차,11882
2019-04-19,2호선,249,신정네거리,하차,12327
2019-04-19,2호선,250,용두(동대문구청),승차,3031
2019-04-19,2호선,250,용두(동대문구청),하차,2949
2019-04-20,2호선,201,시청,승차,18036
2019-04-20,2호선,201,시청,하차,16807
2019-04-20,2호선,202,을지로입구,승차,41281
2019-04-20,2호선,202,을지로입구,하차,39184
2019-04-20,2호선,203,을지로3가,승차,14773
2019-04-20,2호선,203,을지로3가,하차,14108
2019-04-20,2호선,204,을지로4가,승차,10654
2019-04-20,2호선,204,을지로4가,하차,10990
2019-04-20,2호선,205,동대문역사문화공원,승차,21656
2019-04-20,2호선,205,동대문역사문화공원,하차,23188
2019-04-20,2호선,206,신당,승차,14221
2019-04-20,2호선,206,신당,하차,14852
2019-04-20,2호선,207,상왕십리,승차,11618
2019-04-20,2호선,207,상왕십리,하차,10890
2019-04-20,2호선,208,왕십리(성동구청),승차,18409
2019-04-20,2호선,208,왕십리(성동구청),하차,15306
2019-04-20,2호선,209,한양대,승차,8921
2019-04-20,2호선,209,한양대,하차,9723
2019-04-20,2호선,210,뚝섬,승차,14525
2019-04-20,2호선,210,뚝섬,하차,14837
2019-04-20,2호선,211,성수,승차,18225
2019-04-20,2호선,211,성수,하차,19521
2019-04-20,2호선,212,건대입구,승차,48146
2019-04-20,2호선,212,건대입구,하차,52882
2019-04-20,2호선,213,구의(광진구청),승차,19963
2019-04-20,2호선,213,구의(광진구청),하차,18819
2019-04-20,2호선,214,강변(동서울터미널),승차,49243
2019-04-20,2호선,214,강변(동서울터미널),하차,49068
2019-04-20,2호선,215,잠실나루,승차,11635
2019-04-20,2호선,215,잠실나루,하차,11477
2019-04-20,2호선,216,잠실(송파구청),승차,87274
2019-04-20,2호선,216,잠실(송파구청),하차,81640
2019-04-20,2호선,217,잠실새내,승차,22921
2019-04-20,2호선,217,잠실새내,하차,24241
2019-04-20,2호선,218,종합운동장,승차,14956
2019-04-20,2호선,218,종합운동장,하차,16888
2019-04-20,2호선,219,삼성(무역센터),승차,39579
2019-04-20,2호선,219,삼성(무역센터),하차,39579
2019-04-20,2호선,220,선릉,승차,32476
2019-04-20,2호선,220,선릉,하차,28458
2019-04-20,2호선,221,역삼,승차,22774
2019-04-20,2호선,221,역삼,하차,24838
2019-04-20,2호선,222,강남,승차,84550
2019-04-20,2호선,222,강남,하차,89516
2019-04-20,2호선,223,교대(법원.검찰청),승차,24833
2019-04-20,2호선,223,교대(법원.검찰청),하차,28074
2019-04-20,2호선,224,서초,승차,16217
2019-04-20,2호선,224,서초,하차,15058
2019-04-20,2호선,225,방배,승차,14169
2019-04-20,2호선,225,방배,하차,14184
2019-04-20,2호선,226,사당,승차,44349
2019-04-20,2호선,226,사당,하차,49658
2019-04-20,2호선,227,낙성대,승차,27594
2019-04-20,2호선,227,낙성대,하차,25126
2019-04-20,2호선,228,서울대입구(관악구청),승차,48672
2019-04-20,2호선,228,서울대입구(관악구청),하차,46683
2019-04-20,2호선,229,봉천,승차,21459
2019-04-20,2호선,229,봉천,하차,19891
2019-04-20,2호선,230,신림,승차,66227
2019-04-20,2호선,230,신림,하차,63787
2019-04-20,2호선,231,신대방,승차,26463
2019-04-20,2호선,231,신대방,하차,24734
2019-04-20,2호선,232,구로디지털단지,승차,46941
2019-04-20,2호선,232,구로디지털단지,하차,46653
2019-04-20,2호선,233,대림(구로구청),승차,26541
2019-04-20,2호선,233,대림(구로구청),하차,28614
2019-04-20,2호선,234,신도림,승차,60266
2019-04-20,2호선,234,신도림,하차,60570
2019-04-20,2호선,235,문래,승차,14286
2019-04-20,2호선,235,문래,하차,14597
2019-04-20,2호선,236,영등포구청,승차,15060
2019-04-20,2호선,236,영등포구청,하차,15231
2019-04-20,2호선,237,당산,승차,19621
2019-04-20,2호선,237,당산,하차,21134
2019-04-20,2호선,238,합정,승차,33072
2019-04-20,2호선,238,합정,하차,36737
2019-04-20,2호선,239,홍대입구,승차,93747
2019-04-20,2호선,239,홍대입구,하차,105140
2019-04-20,2호선,240,신촌,승차,46030
2019-04-20,2호선,240,신촌,하차,46986
2019-04-20,2호선,241,이대,승차,18729
2019-04-20,2호선,241,이대,하차,19562
2019-04-20,2호선,242,아현,승차,9615
2019-04-20,2호선,242,아현,하차,8957
2019-04-20,2호선,243,충정로(경기대입구),승차,8268
2019-04-20,2호선,243,충정로(경기대입구),하차,8450
2019-04-20,2호선,244,용답,승차,2475
2019-04-20,2호선,244,용답,하차,2365
2019-04-20,2호선,245,신답,승차,1383
2019-04-20,2호선,245,신답,하차,1419
2019-04-20,2호선,246,신설동,승차,5438
2019-04-20,2호선,246,신설동,하차,4717
2019-04-20,2호선,247,도림천,승차,897
2019-04-20,2호선,247,도림천,하차,887
2019-04-20,2호선,248,양천구청,승차,6584
2019-04-20,2호선,248,양천구청,하차,6477
2019-04-20,2호선,249,신정네거리,승차,8947
2019-04-20,2호선,249,신정네거리,하차,9078
2019-04-20,2호선,250,용두(동대문구청),승차,2287
2019-04-20,2호선,250,용두(동대문구청),하차,2222
2019-04-21,2호선,201,시청,승차,10022
2019-04-21,2호선,201,시청,하차,8903
2019-04-21,2호선,202,을지로입구,승차,30123
2019-04-21,2호선,202,을지로입구,하차,28497
2019-04-21,2호선,203,을지로3가,승차,11446
2019-04-21,2호선,203,을지로3가,하차,11290
2019-04-21,2호선,204,을지로4가,승차,4685
2019-04-21,2호선,204,을지로4가,하차,4896
2019-04-21,2호선,205,동대문역사문화공원,승차,14834
2019-04-21,2호선,205,동대문역사문화공원,하차,18059
2019-04-21,2호선,206,신당,승차,10358
2019-04-21,2호선,206,신당,하차,11096
2019-04-21,2호선,207,상왕십리,승차,7955
2019-04-21,2호선,207,상왕십리,하차,7785
2019-04-21,2호선,208,왕십리(성동구청),승차,12599
2019-04-21,2호선,208,왕십리(성동구청),하차,10643
2019-04-21,2호선,209,한양대,승차,4689
2019-04-21,2호선,209,한양대,하차,5719
2019-04-21,2호선,210,뚝섬,승차,9556
2019-04-21,2호선,210,뚝섬,하차,9667
2019-04-21,2호선,211,성수,승차,11515
2019-04-21,2호선,211,성수,하차,12407
2019-04-21,2호선,212,건대입구,승차,34526
2019-04-21,2호선,212,건대입구,하차,35399
2019-04-21,2호선,213,구의(광진구청),승차,14083
2019-04-21,2호선,213,구의(광진구청),하차,13752
2019-04-21,2호선,214,강변(동서울터미널),승차,35940
2019-04-21,2호선,214,강변(동서울터미널),하차,37743
2019-04-21,2호선,215,잠실나루,승차,8276
2019-04-21,2호선,215,잠실나루,하차,8431
2019-04-21,2호선,216,잠실(송파구청),승차,61340
2019-04-21,2호선,216,잠실(송파구청),하차,55936
2019-04-21,2호선,217,잠실새내,승차,14962
2019-04-21,2호선,217,잠실새내,하차,14969
2019-04-21,2호선,218,종합운동장,승차,14319
2019-04-21,2호선,218,종합운동장,하차,15145
2019-04-21,2호선,219,삼성(무역센터),승차,28851
2019-04-21,2호선,219,삼성(무역센터),하차,28384
2019-04-21,2호선,220,선릉,승차,17444
2019-04-21,2호선,220,선릉,하차,15025
2019-04-21,2호선,221,역삼,승차,14409
2019-04-21,2호선,221,역삼,하차,15120
2019-04-21,2호선,222,강남,승차,49048
2019-04-21,2호선,222,강남,하차,48292
2019-04-21,2호선,223,교대(법원.검찰청),승차,14841
2019-04-21,2호선,223,교대(법원.검찰청),하차,16150
2019-04-21,2호선,224,서초,승차,18684
2019-04-21,2호선,224,서초,하차,18099
2019-04-21,2호선,225,방배,승차,9395
2019-04-21,2호선,225,방배,하차,9647
2019-04-21,2호선,226,사당,승차,30148
2019-04-21,2호선,226,사당,하차,32410
2019-04-21,2호선,227,낙성대,승차,19294
2019-04-21,2호선,227,낙성대,하차,19798
2019-04-21,2호선,228,서울대입구(관악구청),승차,33347
2019-04-21,2호선,228,서울대입구(관악구청),하차,34244
2019-04-21,2호선,229,봉천,승차,15688
2019-04-21,2호선,229,봉천,하차,15068
2019-04-21,2호선,230,신림,승차,49252
2019-04-21,2호선,230,신림,하차,48180
2019-04-21,2호선,231,신대방,승차,20318
2019-04-21,2호선,231,신대방,하차,19660
2019-04-21,2호선,232,구로디지털단지,승차,34397
2019-04-21,2호선,232,구로디지털단지,하차,33721
2019-04-21,2호선,233,대림(구로구청),승차,23951
2019-04-21,2호선,233,대림(구로구청),하차,24199
2019-04-21,2호선,234,신도림,승차,41601
2019-04-21,2호선,234,신도림,하차,41985
2019-04-21,2호선,235,문래,승차,8626
2019-04-21,2호선,235,문래,하차,8982
2019-04-21,2호선,236,영등포구청,승차,9511
2019-04-21,2호선,236,영등포구청,하차,9677
2019-04-21,2호선,237,당산,승차,12908
2019-04-21,2호선,237,당산,하차,13649
2019-04-21,2호선,238,합정,승차,24218
2019-04-21,2호선,238,합정,하차,24876
2019-04-21,2호선,239,홍대입구,승차,67713
2019-04-21,2호선,239,홍대입구,하차,67118
2019-04-21,2호선,240,신촌,승차,31697
2019-04-21,2호선,240,신촌,하차,31263
2019-04-21,2호선,241,이대,승차,12459
2019-04-21,2호선,241,이대,하차,13341
2019-04-21,2호선,242,아현,승차,6479
2019-04-21,2호선,242,아현,하차,6390
2019-04-21,2호선,243,충정로(경기대입구),승차,5318
2019-04-21,2호선,243,충정로(경기대입구),하차,5495
2019-04-21,2호선,244,용답,승차,2040
2019-04-21,2호선,244,용답,하차,2103
2019-04-21,2호선,245,신답,승차,994
2019-04-21,2호선,245,신답,하차,1029
2019-04-21,2호선,246,신설동,승차,4560
2019-04-21,2호선,246,신설동,하차,4130
2019-04-21,2호선,247,도림천,승차,528
2019-04-21,2호선,247,도림천,하차,548
2019-04-21,2호선,248,양천구청,승차,4710
2019-04-21,2호선,248,양천구청,하차,4679
2019-04-21,2호선,249,신정네거리,승차,6382
2019-04-21,2호선,249,신정네거리,하차,6383
2019-04-21,2호선,250,용두(동대문구청),승차,1468
2019-04-21,2호선,250,용두(동대문구청),하차,1523
2019-04-22,2호선,201,시청,승차,30146
2019-04-22,2호선,201,시청,하차,29919
2019-04-22,2호선,202,을지로입구,승차,55693
2019-04-22,2호선,202,을지로입구,하차,56184
